Training: 2025-11-30 20:06:15,001-rank_id: 0
Training: 2025-12-01 00:46:27,965-Speed 1091.45 samples/sec   Loss 2.6811 target_logit_mean -0.0000 lma 0.6786  cos_theta_tmp 0.7521  Epoch: 2   Global Step: 44450   Required: 35 hours
Training: 2025-12-01 00:46:45,547-Speed 1092.02 samples/sec   Loss 2.6801 target_logit_mean 0.0006 lma 0.6799  cos_theta_tmp 0.7576  Epoch: 2   Global Step: 44500   Required: 35 hours
Training: 2025-12-01 00:47:03,157-Speed 1090.33 samples/sec   Loss 2.6817 target_logit_mean 0.0015 lma 0.6802  cos_theta_tmp 0.7542  Epoch: 2   Global Step: 44550   Required: 35 hours
Training: 2025-12-01 00:47:20,727-Speed 1092.83 samples/sec   Loss 2.6530 target_logit_mean -0.0006 lma 0.6798  cos_theta_tmp 0.7566  Epoch: 2   Global Step: 44600   Required: 35 hours
Training: 2025-12-01 00:47:38,283-Speed 1093.70 samples/sec   Loss 2.6504 target_logit_mean -0.0016 lma 0.6862  cos_theta_tmp 0.7556  Epoch: 2   Global Step: 44650   Required: 35 hours
Training: 2025-12-01 00:47:55,880-Speed 1091.15 samples/sec   Loss 2.7053 target_logit_mean 0.0030 lma 0.6826  cos_theta_tmp 0.7555  Epoch: 2   Global Step: 44700   Required: 35 hours
Training: 2025-12-01 00:48:13,467-Speed 1091.71 samples/sec   Loss 2.6685 target_logit_mean -0.0008 lma 0.6876  cos_theta_tmp 0.7572  Epoch: 2   Global Step: 44750   Required: 35 hours
Training: 2025-12-01 00:48:31,071-Speed 1090.70 samples/sec   Loss 2.6862 target_logit_mean 0.0008 lma 0.6821  cos_theta_tmp 0.7541  Epoch: 2   Global Step: 44800   Required: 35 hours
Training: 2025-12-01 00:48:48,693-Speed 1089.60 samples/sec   Loss 2.6745 target_logit_mean -0.0002 lma 0.6771  cos_theta_tmp 0.7548  Epoch: 2   Global Step: 44850   Required: 35 hours
Training: 2025-12-01 00:49:06,268-Speed 1092.48 samples/sec   Loss 2.6716 target_logit_mean 0.0014 lma 0.6843  cos_theta_tmp 0.7618  Epoch: 2   Global Step: 44900   Required: 35 hours
Training: 2025-12-01 00:49:23,883-Speed 1090.04 samples/sec   Loss 2.6838 target_logit_mean 0.0006 lma 0.6842  cos_theta_tmp 0.7552  Epoch: 2   Global Step: 44950   Required: 35 hours
Training: 2025-12-01 00:49:41,475-Speed 1091.41 samples/sec   Loss 2.6747 target_logit_mean -0.0013 lma 0.6857  cos_theta_tmp 0.7579  Epoch: 2   Global Step: 45000   Required: 35 hours
Training: 2025-12-01 00:49:59,110-Speed 1088.81 samples/sec   Loss 2.7183 target_logit_mean 0.0013 lma 0.6829  cos_theta_tmp 0.7594  Epoch: 2   Global Step: 45050   Required: 35 hours
Training: 2025-12-01 00:50:16,737-Speed 1089.30 samples/sec   Loss 2.6378 target_logit_mean -0.0011 lma 0.6853  cos_theta_tmp 0.7526  Epoch: 2   Global Step: 45100   Required: 35 hours
Training: 2025-12-01 00:50:34,340-Speed 1090.76 samples/sec   Loss 2.6886 target_logit_mean -0.0009 lma 0.6854  cos_theta_tmp 0.7573  Epoch: 2   Global Step: 45150   Required: 35 hours
Training: 2025-12-01 00:50:51,896-Speed 1093.63 samples/sec   Loss 2.6218 target_logit_mean -0.0007 lma 0.6789  cos_theta_tmp 0.7549  Epoch: 2   Global Step: 45200   Required: 35 hours
Training: 2025-12-01 00:51:09,460-Speed 1093.23 samples/sec   Loss 2.6477 target_logit_mean 0.0007 lma 0.6901  cos_theta_tmp 0.7603  Epoch: 2   Global Step: 45250   Required: 35 hours
Training: 2025-12-01 00:51:26,973-Speed 1096.34 samples/sec   Loss 2.6622 target_logit_mean -0.0020 lma 0.6738  cos_theta_tmp 0.7493  Epoch: 2   Global Step: 45300   Required: 35 hours
Training: 2025-12-01 00:51:44,604-Speed 1089.04 samples/sec   Loss 2.6918 target_logit_mean 0.0005 lma 0.6856  cos_theta_tmp 0.7506  Epoch: 2   Global Step: 45350   Required: 35 hours
Training: 2025-12-01 00:52:02,191-Speed 1091.71 samples/sec   Loss 2.6468 target_logit_mean -0.0016 lma 0.6824  cos_theta_tmp 0.7577  Epoch: 2   Global Step: 45400   Required: 35 hours
Training: 2025-12-01 00:52:19,779-Speed 1091.71 samples/sec   Loss 2.7065 target_logit_mean -0.0005 lma 0.6771  cos_theta_tmp 0.7517  Epoch: 2   Global Step: 45450   Required: 35 hours
Training: 2025-12-01 00:52:45,784-[lfw][45489]XNorm: 23.695317
Training: 2025-12-01 00:52:45,784-[lfw][45489]Accuracy-Flip: 0.99050+-0.00448
Training: 2025-12-01 00:52:45,784-[lfw][45489]Accuracy-Highest: 0.99050
Training: 2025-12-01 00:52:59,955-[cfp_fp][45489]XNorm: 19.108880
Training: 2025-12-01 00:52:59,955-[cfp_fp][45489]Accuracy-Flip: 0.88071+-0.01625
Training: 2025-12-01 00:52:59,955-[cfp_fp][45489]Accuracy-Highest: 0.88071
Training: 2025-12-01 00:53:14,179-[cfp_ff][45489]XNorm: 22.951574
Training: 2025-12-01 00:53:14,179-[cfp_ff][45489]Accuracy-Flip: 0.98786+-0.00434
Training: 2025-12-01 00:53:14,179-[cfp_ff][45489]Accuracy-Highest: 0.98986
Training: 2025-12-01 00:53:26,317-[agedb_30][45489]XNorm: 22.756836
Training: 2025-12-01 00:53:26,317-[agedb_30][45489]Accuracy-Flip: 0.92417+-0.01385
Training: 2025-12-01 00:53:26,317-[agedb_30][45489]Accuracy-Highest: 0.92717
Training: 2025-12-01 00:53:39,912-[calfw][45489]XNorm: 23.639580
Training: 2025-12-01 00:53:39,912-[calfw][45489]Accuracy-Flip: 0.93317+-0.01201
Training: 2025-12-01 00:53:39,912-[calfw][45489]Accuracy-Highest: 0.93883
Training: 2025-12-01 00:53:52,324-[cplfw][45489]XNorm: 19.335570
Training: 2025-12-01 00:53:52,325-[cplfw][45489]Accuracy-Flip: 0.85333+-0.01624
Training: 2025-12-01 00:53:52,325-[cplfw][45489]Accuracy-Highest: 0.85333
Training: 2025-12-01 00:54:02,694-[vgg2_fp][45489]XNorm: 19.791638
Training: 2025-12-01 00:54:02,695-[vgg2_fp][45489]Accuracy-Flip: 0.88220+-0.01060
Training: 2025-12-01 00:54:02,695-[vgg2_fp][45489]Accuracy-Highest: 0.88220
Training: 2025-12-01 00:54:24,504-Speed 153.94 samples/sec   Loss 2.6749 target_logit_mean -0.0006 lma 0.6869  cos_theta_tmp 0.7589  Epoch: 3   Global Step: 45500   Required: 35 hours
Training: 2025-12-01 00:54:41,852-Speed 1106.82 samples/sec   Loss 2.6344 target_logit_mean -0.0039 lma 0.6863  cos_theta_tmp 0.7541  Epoch: 3   Global Step: 45550   Required: 35 hours
Training: 2025-12-01 00:54:59,353-Speed 1097.10 samples/sec   Loss 2.6875 target_logit_mean -0.0020 lma 0.6890  cos_theta_tmp 0.7517  Epoch: 3   Global Step: 45600   Required: 35 hours
Training: 2025-12-01 00:55:16,908-Speed 1093.76 samples/sec   Loss 2.6424 target_logit_mean 0.0020 lma 0.6917  cos_theta_tmp 0.7516  Epoch: 3   Global Step: 45650   Required: 35 hours
Training: 2025-12-01 00:55:34,400-Speed 1097.67 samples/sec   Loss 2.6330 target_logit_mean -0.0001 lma 0.6783  cos_theta_tmp 0.7470  Epoch: 3   Global Step: 45700   Required: 35 hours
Training: 2025-12-01 00:55:51,865-Speed 1099.39 samples/sec   Loss 2.7061 target_logit_mean -0.0013 lma 0.6899  cos_theta_tmp 0.7531  Epoch: 3   Global Step: 45750   Required: 35 hours
Training: 2025-12-01 00:56:09,496-Speed 1089.00 samples/sec   Loss 2.7278 target_logit_mean 0.0015 lma 0.6862  cos_theta_tmp 0.7550  Epoch: 3   Global Step: 45800   Required: 35 hours
Training: 2025-12-01 00:56:27,010-Speed 1096.31 samples/sec   Loss 2.6065 target_logit_mean -0.0016 lma 0.6728  cos_theta_tmp 0.7544  Epoch: 3   Global Step: 45850   Required: 35 hours
Training: 2025-12-01 00:56:44,638-Speed 1089.21 samples/sec   Loss 2.6756 target_logit_mean 0.0025 lma 0.6900  cos_theta_tmp 0.7582  Epoch: 3   Global Step: 45900   Required: 35 hours
Training: 2025-12-01 00:57:02,256-Speed 1089.83 samples/sec   Loss 2.6962 target_logit_mean 0.0011 lma 0.6775  cos_theta_tmp 0.7523  Epoch: 3   Global Step: 45950   Required: 35 hours
Training: 2025-12-01 00:57:19,719-Speed 1099.52 samples/sec   Loss 2.6873 target_logit_mean 0.0016 lma 0.6971  cos_theta_tmp 0.7583  Epoch: 3   Global Step: 46000   Required: 35 hours
Training: 2025-12-01 00:57:37,217-Speed 1097.32 samples/sec   Loss 2.6959 target_logit_mean 0.0021 lma 0.6916  cos_theta_tmp 0.7568  Epoch: 3   Global Step: 46050   Required: 35 hours
Training: 2025-12-01 00:57:54,637-Speed 1102.23 samples/sec   Loss 2.6857 target_logit_mean 0.0008 lma 0.6839  cos_theta_tmp 0.7524  Epoch: 3   Global Step: 46100   Required: 35 hours
Training: 2025-12-01 00:58:12,045-Speed 1102.98 samples/sec   Loss 2.6689 target_logit_mean 0.0012 lma 0.6775  cos_theta_tmp 0.7559  Epoch: 3   Global Step: 46150   Required: 35 hours
Training: 2025-12-01 00:58:29,540-Speed 1097.48 samples/sec   Loss 2.6768 target_logit_mean 0.0011 lma 0.6806  cos_theta_tmp 0.7531  Epoch: 3   Global Step: 46200   Required: 35 hours
Training: 2025-12-01 00:58:46,975-Speed 1101.26 samples/sec   Loss 2.6595 target_logit_mean 0.0028 lma 0.6771  cos_theta_tmp 0.7576  Epoch: 3   Global Step: 46250   Required: 35 hours
Training: 2025-12-01 00:59:04,436-Speed 1099.67 samples/sec   Loss 2.6466 target_logit_mean 0.0014 lma 0.6833  cos_theta_tmp 0.7583  Epoch: 3   Global Step: 46300   Required: 35 hours
Training: 2025-12-01 00:59:21,907-Speed 1099.00 samples/sec   Loss 2.6871 target_logit_mean -0.0010 lma 0.6816  cos_theta_tmp 0.7610  Epoch: 3   Global Step: 46350   Required: 35 hours
Training: 2025-12-01 00:59:39,311-Speed 1103.18 samples/sec   Loss 2.6245 target_logit_mean 0.0023 lma 0.6813  cos_theta_tmp 0.7543  Epoch: 3   Global Step: 46400   Required: 35 hours
Training: 2025-12-01 00:59:56,782-Speed 1099.02 samples/sec   Loss 2.6781 target_logit_mean -0.0017 lma 0.6683  cos_theta_tmp 0.7484  Epoch: 3   Global Step: 46450   Required: 35 hours
Training: 2025-12-01 01:00:14,254-Speed 1098.98 samples/sec   Loss 2.6484 target_logit_mean 0.0008 lma 0.6790  cos_theta_tmp 0.7489  Epoch: 3   Global Step: 46500   Required: 35 hours
Training: 2025-12-01 01:00:31,727-Speed 1098.87 samples/sec   Loss 2.6788 target_logit_mean -0.0008 lma 0.6807  cos_theta_tmp 0.7534  Epoch: 3   Global Step: 46550   Required: 35 hours
Training: 2025-12-01 01:00:49,304-Speed 1092.34 samples/sec   Loss 2.6119 target_logit_mean 0.0005 lma 0.6956  cos_theta_tmp 0.7577  Epoch: 3   Global Step: 46600   Required: 35 hours
Training: 2025-12-01 01:01:06,709-Speed 1103.20 samples/sec   Loss 2.6029 target_logit_mean -0.0011 lma 0.6773  cos_theta_tmp 0.7570  Epoch: 3   Global Step: 46650   Required: 35 hours
Training: 2025-12-01 01:01:24,128-Speed 1102.29 samples/sec   Loss 2.5449 target_logit_mean 0.0002 lma 0.6963  cos_theta_tmp 0.7628  Epoch: 3   Global Step: 46700   Required: 35 hours
Training: 2025-12-01 01:01:41,539-Speed 1102.75 samples/sec   Loss 2.5786 target_logit_mean -0.0003 lma 0.6820  cos_theta_tmp 0.7609  Epoch: 3   Global Step: 46750   Required: 35 hours
Training: 2025-12-01 01:01:58,955-Speed 1102.46 samples/sec   Loss 2.6613 target_logit_mean -0.0009 lma 0.6909  cos_theta_tmp 0.7469  Epoch: 3   Global Step: 46800   Required: 35 hours
Training: 2025-12-01 01:02:16,374-Speed 1102.29 samples/sec   Loss 2.6375 target_logit_mean -0.0031 lma 0.6804  cos_theta_tmp 0.7561  Epoch: 3   Global Step: 46850   Required: 35 hours
Training: 2025-12-01 01:02:33,782-Speed 1103.02 samples/sec   Loss 2.6600 target_logit_mean 0.0005 lma 0.6866  cos_theta_tmp 0.7538  Epoch: 3   Global Step: 46900   Required: 35 hours
Training: 2025-12-01 01:02:51,202-Speed 1102.24 samples/sec   Loss 2.6266 target_logit_mean 0.0027 lma 0.6852  cos_theta_tmp 0.7602  Epoch: 3   Global Step: 46950   Required: 35 hours
Training: 2025-12-01 01:03:08,610-Speed 1102.93 samples/sec   Loss 2.6610 target_logit_mean 0.0009 lma 0.6776  cos_theta_tmp 0.7541  Epoch: 3   Global Step: 47000   Required: 35 hours
Training: 2025-12-01 01:03:26,023-Speed 1102.68 samples/sec   Loss 2.6378 target_logit_mean -0.0005 lma 0.6899  cos_theta_tmp 0.7569  Epoch: 3   Global Step: 47050   Required: 35 hours
Training: 2025-12-01 01:03:43,430-Speed 1103.06 samples/sec   Loss 2.6678 target_logit_mean 0.0016 lma 0.6739  cos_theta_tmp 0.7565  Epoch: 3   Global Step: 47100   Required: 35 hours
Training: 2025-12-01 01:04:00,845-Speed 1102.54 samples/sec   Loss 2.6421 target_logit_mean 0.0004 lma 0.6786  cos_theta_tmp 0.7460  Epoch: 3   Global Step: 47150   Required: 35 hours
Training: 2025-12-01 01:04:18,265-Speed 1102.26 samples/sec   Loss 2.6168 target_logit_mean 0.0016 lma 0.6772  cos_theta_tmp 0.7503  Epoch: 3   Global Step: 47200   Required: 35 hours
Training: 2025-12-01 01:04:35,671-Speed 1103.10 samples/sec   Loss 2.6444 target_logit_mean -0.0004 lma 0.6876  cos_theta_tmp 0.7545  Epoch: 3   Global Step: 47250   Required: 35 hours
Training: 2025-12-01 01:04:53,102-Speed 1101.51 samples/sec   Loss 2.6690 target_logit_mean 0.0023 lma 0.6786  cos_theta_tmp 0.7473  Epoch: 3   Global Step: 47300   Required: 35 hours
Training: 2025-12-01 01:05:10,509-Speed 1103.02 samples/sec   Loss 2.6612 target_logit_mean -0.0020 lma 0.6836  cos_theta_tmp 0.7450  Epoch: 3   Global Step: 47350   Required: 35 hours
Training: 2025-12-01 01:05:27,925-Speed 1102.46 samples/sec   Loss 2.6788 target_logit_mean -0.0007 lma 0.6904  cos_theta_tmp 0.7525  Epoch: 3   Global Step: 47400   Required: 35 hours
Training: 2025-12-01 01:05:45,327-Speed 1103.34 samples/sec   Loss 2.6214 target_logit_mean 0.0010 lma 0.6840  cos_theta_tmp 0.7595  Epoch: 3   Global Step: 47450   Required: 35 hours
Training: 2025-12-01 01:06:02,744-Speed 1102.43 samples/sec   Loss 2.6198 target_logit_mean -0.0001 lma 0.6846  cos_theta_tmp 0.7569  Epoch: 3   Global Step: 47500   Required: 35 hours
Training: 2025-12-01 01:06:20,164-Speed 1102.28 samples/sec   Loss 2.6624 target_logit_mean -0.0001 lma 0.6883  cos_theta_tmp 0.7560  Epoch: 3   Global Step: 47550   Required: 35 hours
Training: 2025-12-01 01:06:37,654-Speed 1097.80 samples/sec   Loss 2.6634 target_logit_mean 0.0020 lma 0.6943  cos_theta_tmp 0.7607  Epoch: 3   Global Step: 47600   Required: 35 hours
Training: 2025-12-01 01:06:55,275-Speed 1089.63 samples/sec   Loss 2.6845 target_logit_mean 0.0023 lma 0.6774  cos_theta_tmp 0.7508  Epoch: 3   Global Step: 47650   Required: 35 hours
Training: 2025-12-01 01:07:12,865-Speed 1091.58 samples/sec   Loss 2.6552 target_logit_mean -0.0001 lma 0.6836  cos_theta_tmp 0.7532  Epoch: 3   Global Step: 47700   Required: 35 hours
Training: 2025-12-01 01:07:30,277-Speed 1102.72 samples/sec   Loss 2.7202 target_logit_mean -0.0033 lma 0.6780  cos_theta_tmp 0.7559  Epoch: 3   Global Step: 47750   Required: 35 hours
Training: 2025-12-01 01:07:47,690-Speed 1102.67 samples/sec   Loss 2.6517 target_logit_mean 0.0011 lma 0.6786  cos_theta_tmp 0.7525  Epoch: 3   Global Step: 47800   Required: 35 hours
Training: 2025-12-01 01:08:05,098-Speed 1102.92 samples/sec   Loss 2.7070 target_logit_mean 0.0019 lma 0.6826  cos_theta_tmp 0.7534  Epoch: 3   Global Step: 47850   Required: 35 hours
Training: 2025-12-01 01:08:22,511-Speed 1102.69 samples/sec   Loss 2.6257 target_logit_mean 0.0010 lma 0.6848  cos_theta_tmp 0.7578  Epoch: 3   Global Step: 47900   Required: 35 hours
Training: 2025-12-01 01:08:39,919-Speed 1103.00 samples/sec   Loss 2.6581 target_logit_mean 0.0004 lma 0.6761  cos_theta_tmp 0.7485  Epoch: 3   Global Step: 47950   Required: 35 hours
Training: 2025-12-01 01:08:57,329-Speed 1102.88 samples/sec   Loss 2.6471 target_logit_mean -0.0005 lma 0.6857  cos_theta_tmp 0.7588  Epoch: 3   Global Step: 48000   Required: 35 hours
Training: 2025-12-01 01:09:14,736-Speed 1103.00 samples/sec   Loss 2.6702 target_logit_mean 0.0001 lma 0.6841  cos_theta_tmp 0.7590  Epoch: 3   Global Step: 48050   Required: 35 hours
Training: 2025-12-01 01:09:32,149-Speed 1102.67 samples/sec   Loss 2.6175 target_logit_mean -0.0023 lma 0.6768  cos_theta_tmp 0.7539  Epoch: 3   Global Step: 48100   Required: 35 hours
Training: 2025-12-01 01:09:49,559-Speed 1102.87 samples/sec   Loss 2.5798 target_logit_mean 0.0025 lma 0.6826  cos_theta_tmp 0.7583  Epoch: 3   Global Step: 48150   Required: 35 hours
Training: 2025-12-01 01:10:06,965-Speed 1103.13 samples/sec   Loss 2.6042 target_logit_mean 0.0016 lma 0.6774  cos_theta_tmp 0.7591  Epoch: 3   Global Step: 48200   Required: 35 hours
Training: 2025-12-01 01:10:24,376-Speed 1102.78 samples/sec   Loss 2.6622 target_logit_mean 0.0016 lma 0.6949  cos_theta_tmp 0.7566  Epoch: 3   Global Step: 48250   Required: 35 hours
Training: 2025-12-01 01:10:41,786-Speed 1102.88 samples/sec   Loss 2.6869 target_logit_mean -0.0024 lma 0.6862  cos_theta_tmp 0.7510  Epoch: 3   Global Step: 48300   Required: 35 hours
Training: 2025-12-01 01:10:59,198-Speed 1102.74 samples/sec   Loss 2.6256 target_logit_mean 0.0039 lma 0.6784  cos_theta_tmp 0.7655  Epoch: 3   Global Step: 48350   Required: 35 hours
Training: 2025-12-01 01:11:16,607-Speed 1102.87 samples/sec   Loss 2.6237 target_logit_mean 0.0032 lma 0.6777  cos_theta_tmp 0.7576  Epoch: 3   Global Step: 48400   Required: 35 hours
Training: 2025-12-01 01:11:34,014-Speed 1103.07 samples/sec   Loss 2.6447 target_logit_mean -0.0021 lma 0.6779  cos_theta_tmp 0.7525  Epoch: 3   Global Step: 48450   Required: 35 hours
Training: 2025-12-01 01:11:51,420-Speed 1103.11 samples/sec   Loss 2.6892 target_logit_mean -0.0007 lma 0.6699  cos_theta_tmp 0.7493  Epoch: 3   Global Step: 48500   Required: 35 hours
Training: 2025-12-01 01:12:08,830-Speed 1102.82 samples/sec   Loss 2.6093 target_logit_mean 0.0003 lma 0.6847  cos_theta_tmp 0.7607  Epoch: 3   Global Step: 48550   Required: 35 hours
Training: 2025-12-01 01:12:26,242-Speed 1102.73 samples/sec   Loss 2.6917 target_logit_mean 0.0004 lma 0.6725  cos_theta_tmp 0.7487  Epoch: 3   Global Step: 48600   Required: 35 hours
Training: 2025-12-01 01:12:43,652-Speed 1102.90 samples/sec   Loss 2.6124 target_logit_mean 0.0012 lma 0.6950  cos_theta_tmp 0.7594  Epoch: 3   Global Step: 48650   Required: 35 hours
Training: 2025-12-01 01:13:01,063-Speed 1102.76 samples/sec   Loss 2.6851 target_logit_mean 0.0003 lma 0.6736  cos_theta_tmp 0.7561  Epoch: 3   Global Step: 48700   Required: 35 hours
Training: 2025-12-01 01:13:18,472-Speed 1102.94 samples/sec   Loss 2.6428 target_logit_mean 0.0006 lma 0.6820  cos_theta_tmp 0.7571  Epoch: 3   Global Step: 48750   Required: 35 hours
Training: 2025-12-01 01:13:35,878-Speed 1103.09 samples/sec   Loss 2.7110 target_logit_mean 0.0006 lma 0.6769  cos_theta_tmp 0.7537  Epoch: 3   Global Step: 48800   Required: 35 hours
Training: 2025-12-01 01:13:53,287-Speed 1102.93 samples/sec   Loss 2.6196 target_logit_mean 0.0031 lma 0.6818  cos_theta_tmp 0.7579  Epoch: 3   Global Step: 48850   Required: 35 hours
Training: 2025-12-01 01:14:10,696-Speed 1102.91 samples/sec   Loss 2.6376 target_logit_mean -0.0006 lma 0.6728  cos_theta_tmp 0.7499  Epoch: 3   Global Step: 48900   Required: 35 hours
Training: 2025-12-01 01:14:28,100-Speed 1103.21 samples/sec   Loss 2.6315 target_logit_mean -0.0034 lma 0.6855  cos_theta_tmp 0.7556  Epoch: 3   Global Step: 48950   Required: 35 hours
Training: 2025-12-01 01:14:45,558-Speed 1099.83 samples/sec   Loss 2.6686 target_logit_mean 0.0004 lma 0.6782  cos_theta_tmp 0.7489  Epoch: 3   Global Step: 49000   Required: 35 hours
Training: 2025-12-01 01:15:02,967-Speed 1102.89 samples/sec   Loss 2.6123 target_logit_mean -0.0023 lma 0.6854  cos_theta_tmp 0.7572  Epoch: 3   Global Step: 49050   Required: 35 hours
Training: 2025-12-01 01:15:20,380-Speed 1102.67 samples/sec   Loss 2.5997 target_logit_mean 0.0016 lma 0.6818  cos_theta_tmp 0.7608  Epoch: 3   Global Step: 49100   Required: 35 hours
Training: 2025-12-01 01:15:37,788-Speed 1102.94 samples/sec   Loss 2.6206 target_logit_mean 0.0028 lma 0.6912  cos_theta_tmp 0.7591  Epoch: 3   Global Step: 49150   Required: 35 hours
Training: 2025-12-01 01:15:55,197-Speed 1102.92 samples/sec   Loss 2.5868 target_logit_mean 0.0015 lma 0.6815  cos_theta_tmp 0.7577  Epoch: 3   Global Step: 49200   Required: 35 hours
Training: 2025-12-01 01:16:12,603-Speed 1103.12 samples/sec   Loss 2.6082 target_logit_mean -0.0001 lma 0.6748  cos_theta_tmp 0.7596  Epoch: 3   Global Step: 49250   Required: 35 hours
Training: 2025-12-01 01:16:30,193-Speed 1091.57 samples/sec   Loss 2.6447 target_logit_mean 0.0000 lma 0.6795  cos_theta_tmp 0.7589  Epoch: 3   Global Step: 49300   Required: 35 hours
Training: 2025-12-01 01:16:47,624-Speed 1101.55 samples/sec   Loss 2.6510 target_logit_mean -0.0026 lma 0.6834  cos_theta_tmp 0.7489  Epoch: 3   Global Step: 49350   Required: 35 hours
Training: 2025-12-01 01:17:05,061-Speed 1101.15 samples/sec   Loss 2.6529 target_logit_mean 0.0011 lma 0.6852  cos_theta_tmp 0.7609  Epoch: 3   Global Step: 49400   Required: 35 hours
Training: 2025-12-01 01:17:22,480-Speed 1102.31 samples/sec   Loss 2.6350 target_logit_mean 0.0020 lma 0.6825  cos_theta_tmp 0.7600  Epoch: 3   Global Step: 49450   Required: 35 hours
Training: 2025-12-01 01:17:39,886-Speed 1103.06 samples/sec   Loss 2.6955 target_logit_mean 0.0013 lma 0.6912  cos_theta_tmp 0.7534  Epoch: 3   Global Step: 49500   Required: 35 hours
Training: 2025-12-01 01:17:57,305-Speed 1102.31 samples/sec   Loss 2.6471 target_logit_mean -0.0020 lma 0.6785  cos_theta_tmp 0.7559  Epoch: 3   Global Step: 49550   Required: 35 hours
