Training: 2025-11-30 20:06:15,001-rank_id: 0
Training: 2025-12-01 01:57:43,483-Speed 1103.03 samples/sec   Loss 2.5489 target_logit_mean -0.0002 lma 0.7001  cos_theta_tmp 0.7591  Epoch: 3   Global Step: 56400   Required: 34 hours
Training: 2025-12-01 01:58:00,909-Speed 1101.89 samples/sec   Loss 2.5999 target_logit_mean -0.0003 lma 0.6799  cos_theta_tmp 0.7523  Epoch: 3   Global Step: 56450   Required: 34 hours
Training: 2025-12-01 01:58:18,323-Speed 1102.61 samples/sec   Loss 2.6319 target_logit_mean -0.0004 lma 0.6910  cos_theta_tmp 0.7522  Epoch: 3   Global Step: 56500   Required: 34 hours
Training: 2025-12-01 01:58:35,744-Speed 1102.11 samples/sec   Loss 2.5802 target_logit_mean 0.0029 lma 0.6832  cos_theta_tmp 0.7629  Epoch: 3   Global Step: 56550   Required: 34 hours
Training: 2025-12-01 01:58:53,157-Speed 1102.66 samples/sec   Loss 2.6087 target_logit_mean -0.0018 lma 0.6833  cos_theta_tmp 0.7554  Epoch: 3   Global Step: 56600   Required: 34 hours
Training: 2025-12-01 01:59:10,578-Speed 1102.14 samples/sec   Loss 2.5529 target_logit_mean 0.0013 lma 0.6857  cos_theta_tmp 0.7557  Epoch: 3   Global Step: 56650   Required: 34 hours
Training: 2025-12-01 01:59:28,005-Speed 1101.83 samples/sec   Loss 2.6331 target_logit_mean 0.0013 lma 0.6723  cos_theta_tmp 0.7534  Epoch: 3   Global Step: 56700   Required: 34 hours
Training: 2025-12-01 01:59:45,414-Speed 1102.92 samples/sec   Loss 2.5432 target_logit_mean -0.0003 lma 0.6763  cos_theta_tmp 0.7516  Epoch: 3   Global Step: 56750   Required: 34 hours
Training: 2025-12-01 02:00:02,841-Speed 1101.77 samples/sec   Loss 2.5605 target_logit_mean -0.0001 lma 0.6758  cos_theta_tmp 0.7533  Epoch: 3   Global Step: 56800   Required: 34 hours
Training: 2025-12-01 02:00:20,250-Speed 1102.91 samples/sec   Loss 2.5641 target_logit_mean -0.0020 lma 0.6871  cos_theta_tmp 0.7605  Epoch: 3   Global Step: 56850   Required: 34 hours
Training: 2025-12-01 02:00:37,671-Speed 1102.13 samples/sec   Loss 2.6304 target_logit_mean 0.0010 lma 0.6831  cos_theta_tmp 0.7570  Epoch: 3   Global Step: 56900   Required: 34 hours
Training: 2025-12-01 02:00:55,089-Speed 1102.37 samples/sec   Loss 2.5332 target_logit_mean 0.0007 lma 0.6875  cos_theta_tmp 0.7586  Epoch: 3   Global Step: 56950   Required: 34 hours
Training: 2025-12-01 02:01:12,504-Speed 1102.54 samples/sec   Loss 2.5564 target_logit_mean -0.0001 lma 0.6830  cos_theta_tmp 0.7528  Epoch: 3   Global Step: 57000   Required: 34 hours
Training: 2025-12-01 02:01:29,920-Speed 1102.46 samples/sec   Loss 2.5929 target_logit_mean 0.0027 lma 0.6775  cos_theta_tmp 0.7594  Epoch: 3   Global Step: 57050   Required: 34 hours
Training: 2025-12-01 02:01:47,328-Speed 1102.96 samples/sec   Loss 2.5828 target_logit_mean 0.0008 lma 0.6851  cos_theta_tmp 0.7639  Epoch: 3   Global Step: 57100   Required: 34 hours
Training: 2025-12-01 02:02:04,749-Speed 1102.15 samples/sec   Loss 2.5119 target_logit_mean 0.0007 lma 0.6812  cos_theta_tmp 0.7613  Epoch: 3   Global Step: 57150   Required: 34 hours
Training: 2025-12-01 02:02:22,155-Speed 1103.11 samples/sec   Loss 2.5050 target_logit_mean 0.0015 lma 0.6773  cos_theta_tmp 0.7546  Epoch: 3   Global Step: 57200   Required: 34 hours
Training: 2025-12-01 02:02:39,576-Speed 1102.17 samples/sec   Loss 2.6190 target_logit_mean -0.0005 lma 0.6746  cos_theta_tmp 0.7571  Epoch: 3   Global Step: 57250   Required: 34 hours
Training: 2025-12-01 02:02:56,990-Speed 1102.59 samples/sec   Loss 2.5563 target_logit_mean -0.0005 lma 0.6734  cos_theta_tmp 0.7568  Epoch: 3   Global Step: 57300   Required: 34 hours
Training: 2025-12-01 02:03:14,400-Speed 1102.85 samples/sec   Loss 2.5902 target_logit_mean -0.0004 lma 0.6882  cos_theta_tmp 0.7546  Epoch: 3   Global Step: 57350   Required: 34 hours
Training: 2025-12-01 02:03:31,822-Speed 1102.12 samples/sec   Loss 2.5918 target_logit_mean -0.0003 lma 0.6739  cos_theta_tmp 0.7612  Epoch: 3   Global Step: 57400   Required: 34 hours
Training: 2025-12-01 02:03:49,232-Speed 1102.80 samples/sec   Loss 2.5797 target_logit_mean 0.0016 lma 0.6832  cos_theta_tmp 0.7573  Epoch: 3   Global Step: 57450   Required: 34 hours
Training: 2025-12-01 02:04:06,657-Speed 1101.92 samples/sec   Loss 2.6402 target_logit_mean -0.0006 lma 0.6868  cos_theta_tmp 0.7525  Epoch: 3   Global Step: 57500   Required: 34 hours
Training: 2025-12-01 02:04:24,063-Speed 1103.08 samples/sec   Loss 2.5119 target_logit_mean 0.0009 lma 0.6857  cos_theta_tmp 0.7623  Epoch: 3   Global Step: 57550   Required: 34 hours
Training: 2025-12-01 02:04:41,488-Speed 1101.92 samples/sec   Loss 2.5367 target_logit_mean 0.0004 lma 0.6883  cos_theta_tmp 0.7611  Epoch: 3   Global Step: 57600   Required: 34 hours
Training: 2025-12-01 02:04:58,917-Speed 1101.68 samples/sec   Loss 2.6275 target_logit_mean 0.0005 lma 0.6809  cos_theta_tmp 0.7572  Epoch: 3   Global Step: 57650   Required: 34 hours
Training: 2025-12-01 02:05:16,328-Speed 1102.78 samples/sec   Loss 2.5887 target_logit_mean 0.0023 lma 0.6784  cos_theta_tmp 0.7541  Epoch: 3   Global Step: 57700   Required: 34 hours
Training: 2025-12-01 02:05:33,747-Speed 1102.27 samples/sec   Loss 2.5970 target_logit_mean -0.0001 lma 0.6786  cos_theta_tmp 0.7553  Epoch: 3   Global Step: 57750   Required: 34 hours
Training: 2025-12-01 02:05:51,156-Speed 1102.88 samples/sec   Loss 2.5416 target_logit_mean -0.0015 lma 0.6756  cos_theta_tmp 0.7559  Epoch: 3   Global Step: 57800   Required: 34 hours
Training: 2025-12-01 02:06:08,579-Speed 1102.07 samples/sec   Loss 2.5350 target_logit_mean 0.0017 lma 0.6889  cos_theta_tmp 0.7670  Epoch: 3   Global Step: 57850   Required: 34 hours
Training: 2025-12-01 02:06:26,000-Speed 1102.14 samples/sec   Loss 2.6044 target_logit_mean -0.0003 lma 0.6760  cos_theta_tmp 0.7551  Epoch: 3   Global Step: 57900   Required: 34 hours
Training: 2025-12-01 02:06:43,406-Speed 1103.07 samples/sec   Loss 2.5909 target_logit_mean -0.0009 lma 0.6844  cos_theta_tmp 0.7592  Epoch: 3   Global Step: 57950   Required: 34 hours
Training: 2025-12-01 02:07:00,828-Speed 1102.15 samples/sec   Loss 2.5843 target_logit_mean -0.0019 lma 0.6816  cos_theta_tmp 0.7540  Epoch: 3   Global Step: 58000   Required: 34 hours
Training: 2025-12-01 02:07:18,240-Speed 1102.73 samples/sec   Loss 2.5393 target_logit_mean 0.0002 lma 0.6723  cos_theta_tmp 0.7487  Epoch: 3   Global Step: 58050   Required: 34 hours
Training: 2025-12-01 02:07:35,666-Speed 1101.85 samples/sec   Loss 2.5727 target_logit_mean 0.0004 lma 0.6819  cos_theta_tmp 0.7608  Epoch: 3   Global Step: 58100   Required: 34 hours
Training: 2025-12-01 02:07:53,074-Speed 1102.97 samples/sec   Loss 2.5595 target_logit_mean 0.0003 lma 0.6862  cos_theta_tmp 0.7555  Epoch: 3   Global Step: 58150   Required: 34 hours
Training: 2025-12-01 02:08:10,499-Speed 1101.90 samples/sec   Loss 2.6040 target_logit_mean 0.0023 lma 0.6900  cos_theta_tmp 0.7554  Epoch: 3   Global Step: 58200   Required: 34 hours
Training: 2025-12-01 02:08:27,918-Speed 1102.28 samples/sec   Loss 2.5189 target_logit_mean 0.0010 lma 0.6838  cos_theta_tmp 0.7628  Epoch: 3   Global Step: 58250   Required: 34 hours
Training: 2025-12-01 02:08:45,326-Speed 1102.94 samples/sec   Loss 2.5836 target_logit_mean 0.0023 lma 0.6931  cos_theta_tmp 0.7595  Epoch: 3   Global Step: 58300   Required: 34 hours
Training: 2025-12-01 02:09:02,750-Speed 1101.98 samples/sec   Loss 2.6006 target_logit_mean 0.0003 lma 0.6728  cos_theta_tmp 0.7586  Epoch: 3   Global Step: 58350   Required: 34 hours
Training: 2025-12-01 02:09:20,161-Speed 1102.82 samples/sec   Loss 2.5179 target_logit_mean 0.0016 lma 0.7001  cos_theta_tmp 0.7630  Epoch: 3   Global Step: 58400   Required: 34 hours
Training: 2025-12-01 02:09:37,586-Speed 1101.93 samples/sec   Loss 2.5864 target_logit_mean 0.0011 lma 0.6770  cos_theta_tmp 0.7582  Epoch: 3   Global Step: 58450   Required: 34 hours
Training: 2025-12-01 02:09:54,998-Speed 1102.72 samples/sec   Loss 2.5970 target_logit_mean 0.0013 lma 0.6864  cos_theta_tmp 0.7611  Epoch: 3   Global Step: 58500   Required: 34 hours
Training: 2025-12-01 02:10:12,420-Speed 1102.14 samples/sec   Loss 2.5695 target_logit_mean 0.0004 lma 0.6874  cos_theta_tmp 0.7555  Epoch: 3   Global Step: 58550   Required: 34 hours
Training: 2025-12-01 02:10:29,843-Speed 1102.02 samples/sec   Loss 2.5902 target_logit_mean -0.0003 lma 0.6772  cos_theta_tmp 0.7604  Epoch: 3   Global Step: 58600   Required: 34 hours
Training: 2025-12-01 02:10:47,251-Speed 1102.95 samples/sec   Loss 2.6206 target_logit_mean -0.0020 lma 0.6833  cos_theta_tmp 0.7569  Epoch: 3   Global Step: 58650   Required: 34 hours
Training: 2025-12-01 02:11:04,682-Speed 1101.56 samples/sec   Loss 2.5500 target_logit_mean -0.0025 lma 0.6773  cos_theta_tmp 0.7564  Epoch: 3   Global Step: 58700   Required: 34 hours
Training: 2025-12-01 02:11:22,091-Speed 1102.91 samples/sec   Loss 2.5486 target_logit_mean 0.0002 lma 0.6935  cos_theta_tmp 0.7591  Epoch: 3   Global Step: 58750   Required: 34 hours
Training: 2025-12-01 02:11:39,515-Speed 1101.96 samples/sec   Loss 2.6317 target_logit_mean -0.0016 lma 0.6765  cos_theta_tmp 0.7624  Epoch: 3   Global Step: 58800   Required: 34 hours
Training: 2025-12-01 02:11:56,937-Speed 1102.11 samples/sec   Loss 2.5893 target_logit_mean -0.0031 lma 0.6896  cos_theta_tmp 0.7537  Epoch: 3   Global Step: 58850   Required: 34 hours
Training: 2025-12-01 02:12:14,351-Speed 1102.58 samples/sec   Loss 2.5048 target_logit_mean 0.0017 lma 0.6839  cos_theta_tmp 0.7617  Epoch: 3   Global Step: 58900   Required: 34 hours
Training: 2025-12-01 02:12:31,774-Speed 1102.07 samples/sec   Loss 2.5248 target_logit_mean 0.0021 lma 0.6850  cos_theta_tmp 0.7612  Epoch: 3   Global Step: 58950   Required: 34 hours
Training: 2025-12-01 02:12:49,183-Speed 1102.92 samples/sec   Loss 2.5394 target_logit_mean -0.0020 lma 0.6890  cos_theta_tmp 0.7572  Epoch: 3   Global Step: 59000   Required: 34 hours
Training: 2025-12-01 02:13:06,608-Speed 1101.90 samples/sec   Loss 2.6187 target_logit_mean 0.0010 lma 0.6991  cos_theta_tmp 0.7632  Epoch: 3   Global Step: 59050   Required: 34 hours
Training: 2025-12-01 02:13:24,015-Speed 1103.06 samples/sec   Loss 2.5209 target_logit_mean -0.0010 lma 0.6940  cos_theta_tmp 0.7653  Epoch: 3   Global Step: 59100   Required: 34 hours
Training: 2025-12-01 02:13:41,436-Speed 1102.14 samples/sec   Loss 2.5709 target_logit_mean -0.0008 lma 0.6629  cos_theta_tmp 0.7554  Epoch: 3   Global Step: 59150   Required: 34 hours
Training: 2025-12-01 02:13:58,858-Speed 1102.07 samples/sec   Loss 2.5727 target_logit_mean -0.0009 lma 0.6870  cos_theta_tmp 0.7595  Epoch: 3   Global Step: 59200   Required: 34 hours
Training: 2025-12-01 02:14:16,268-Speed 1102.89 samples/sec   Loss 2.5257 target_logit_mean 0.0028 lma 0.6841  cos_theta_tmp 0.7655  Epoch: 3   Global Step: 59250   Required: 34 hours
Training: 2025-12-01 02:14:33,690-Speed 1102.08 samples/sec   Loss 2.5889 target_logit_mean 0.0005 lma 0.6976  cos_theta_tmp 0.7638  Epoch: 3   Global Step: 59300   Required: 34 hours
Training: 2025-12-01 02:14:51,105-Speed 1102.58 samples/sec   Loss 2.5986 target_logit_mean -0.0016 lma 0.6693  cos_theta_tmp 0.7566  Epoch: 3   Global Step: 59350   Required: 34 hours
Training: 2025-12-01 02:15:08,516-Speed 1102.79 samples/sec   Loss 2.6115 target_logit_mean -0.0027 lma 0.6751  cos_theta_tmp 0.7535  Epoch: 3   Global Step: 59400   Required: 34 hours
Training: 2025-12-01 02:15:25,934-Speed 1102.33 samples/sec   Loss 2.5995 target_logit_mean 0.0004 lma 0.6778  cos_theta_tmp 0.7513  Epoch: 3   Global Step: 59450   Required: 34 hours
Training: 2025-12-01 02:15:43,345-Speed 1102.81 samples/sec   Loss 2.5630 target_logit_mean -0.0000 lma 0.6803  cos_theta_tmp 0.7570  Epoch: 3   Global Step: 59500   Required: 34 hours
Training: 2025-12-01 02:16:00,767-Speed 1102.09 samples/sec   Loss 2.5545 target_logit_mean -0.0022 lma 0.6741  cos_theta_tmp 0.7534  Epoch: 3   Global Step: 59550   Required: 34 hours
Training: 2025-12-01 02:16:18,178-Speed 1102.79 samples/sec   Loss 2.5697 target_logit_mean 0.0023 lma 0.6909  cos_theta_tmp 0.7553  Epoch: 3   Global Step: 59600   Required: 34 hours
Training: 2025-12-01 02:16:35,603-Speed 1101.93 samples/sec   Loss 2.6398 target_logit_mean 0.0031 lma 0.6830  cos_theta_tmp 0.7602  Epoch: 3   Global Step: 59650   Required: 34 hours
Training: 2025-12-01 02:16:53,014-Speed 1102.77 samples/sec   Loss 2.5820 target_logit_mean 0.0002 lma 0.6856  cos_theta_tmp 0.7613  Epoch: 3   Global Step: 59700   Required: 34 hours
Training: 2025-12-01 02:17:10,440-Speed 1101.84 samples/sec   Loss 2.5862 target_logit_mean 0.0023 lma 0.6822  cos_theta_tmp 0.7646  Epoch: 3   Global Step: 59750   Required: 34 hours
Training: 2025-12-01 02:17:27,861-Speed 1102.16 samples/sec   Loss 2.5835 target_logit_mean 0.0012 lma 0.6718  cos_theta_tmp 0.7601  Epoch: 3   Global Step: 59800   Required: 34 hours
Training: 2025-12-01 02:17:45,274-Speed 1102.62 samples/sec   Loss 2.6096 target_logit_mean -0.0002 lma 0.6808  cos_theta_tmp 0.7581  Epoch: 3   Global Step: 59850   Required: 34 hours
Training: 2025-12-01 02:18:02,697-Speed 1102.03 samples/sec   Loss 2.5897 target_logit_mean 0.0021 lma 0.6909  cos_theta_tmp 0.7628  Epoch: 3   Global Step: 59900   Required: 34 hours
Training: 2025-12-01 02:18:20,110-Speed 1102.65 samples/sec   Loss 2.5141 target_logit_mean 0.0018 lma 0.6832  cos_theta_tmp 0.7612  Epoch: 3   Global Step: 59950   Required: 34 hours
Training: 2025-12-01 02:18:37,536-Speed 1101.88 samples/sec   Loss 2.6295 target_logit_mean -0.0002 lma 0.6828  cos_theta_tmp 0.7570  Epoch: 3   Global Step: 60000   Required: 34 hours
Training: 2025-12-01 02:18:54,942-Speed 1103.07 samples/sec   Loss 2.5266 target_logit_mean 0.0015 lma 0.6822  cos_theta_tmp 0.7557  Epoch: 3   Global Step: 60050   Required: 34 hours
Training: 2025-12-01 02:19:12,369-Speed 1101.77 samples/sec   Loss 2.5143 target_logit_mean 0.0004 lma 0.6930  cos_theta_tmp 0.7634  Epoch: 3   Global Step: 60100   Required: 34 hours
Training: 2025-12-01 02:19:29,793-Speed 1102.02 samples/sec   Loss 2.5383 target_logit_mean 0.0006 lma 0.6880  cos_theta_tmp 0.7587  Epoch: 3   Global Step: 60150   Required: 34 hours
Training: 2025-12-01 02:19:47,207-Speed 1102.55 samples/sec   Loss 2.5533 target_logit_mean 0.0027 lma 0.6796  cos_theta_tmp 0.7644  Epoch: 3   Global Step: 60200   Required: 34 hours
Training: 2025-12-01 02:20:04,629-Speed 1102.13 samples/sec   Loss 2.5575 target_logit_mean -0.0017 lma 0.6787  cos_theta_tmp 0.7555  Epoch: 3   Global Step: 60250   Required: 34 hours
Training: 2025-12-01 02:20:22,043-Speed 1102.61 samples/sec   Loss 2.5263 target_logit_mean -0.0022 lma 0.6814  cos_theta_tmp 0.7573  Epoch: 3   Global Step: 60300   Required: 34 hours
Training: 2025-12-01 02:20:39,465-Speed 1102.08 samples/sec   Loss 2.6307 target_logit_mean -0.0002 lma 0.6772  cos_theta_tmp 0.7586  Epoch: 3   Global Step: 60350   Required: 34 hours
Training: 2025-12-01 02:20:56,892-Speed 1101.77 samples/sec   Loss 2.5942 target_logit_mean -0.0000 lma 0.6822  cos_theta_tmp 0.7539  Epoch: 3   Global Step: 60400   Required: 34 hours
Training: 2025-12-01 02:21:14,302-Speed 1102.86 samples/sec   Loss 2.5510 target_logit_mean -0.0018 lma 0.6845  cos_theta_tmp 0.7599  Epoch: 3   Global Step: 60450   Required: 34 hours
Training: 2025-12-01 02:21:31,724-Speed 1102.10 samples/sec   Loss 2.5536 target_logit_mean -0.0002 lma 0.6822  cos_theta_tmp 0.7615  Epoch: 3   Global Step: 60500   Required: 34 hours
Training: 2025-12-01 02:21:49,128-Speed 1103.19 samples/sec   Loss 2.5967 target_logit_mean 0.0010 lma 0.6825  cos_theta_tmp 0.7615  Epoch: 3   Global Step: 60550   Required: 34 hours
Training: 2025-12-01 02:22:06,554-Speed 1101.87 samples/sec   Loss 2.5375 target_logit_mean 0.0002 lma 0.6781  cos_theta_tmp 0.7605  Epoch: 3   Global Step: 60600   Required: 34 hours
Training: 2025-12-01 02:22:24,025-Speed 1098.97 samples/sec   Loss 2.6006 target_logit_mean 0.0026 lma 0.6849  cos_theta_tmp 0.7653  Epoch: 3   Global Step: 60650   Required: 34 hours
Training: 2025-12-01 02:22:37,958-[lfw][60652]XNorm: 23.143393
Training: 2025-12-01 02:22:37,959-[lfw][60652]Accuracy-Flip: 0.99083+-0.00410
Training: 2025-12-01 02:22:37,959-[lfw][60652]Accuracy-Highest: 0.99083
Training: 2025-12-01 02:22:52,202-[cfp_fp][60652]XNorm: 18.910872
Training: 2025-12-01 02:22:52,202-[cfp_fp][60652]Accuracy-Flip: 0.88429+-0.01298
Training: 2025-12-01 02:22:52,203-[cfp_fp][60652]Accuracy-Highest: 0.88429
Training: 2025-12-01 02:23:07,031-[cfp_ff][60652]XNorm: 22.518054
Training: 2025-12-01 02:23:07,032-[cfp_ff][60652]Accuracy-Flip: 0.98871+-0.00484
Training: 2025-12-01 02:23:07,032-[cfp_ff][60652]Accuracy-Highest: 0.98986
Training: 2025-12-01 02:23:19,636-[agedb_30][60652]XNorm: 22.162073
Training: 2025-12-01 02:23:19,636-[agedb_30][60652]Accuracy-Flip: 0.92300+-0.01100
Training: 2025-12-01 02:23:19,637-[agedb_30][60652]Accuracy-Highest: 0.92717
Training: 2025-12-01 02:23:32,933-[calfw][60652]XNorm: 23.140559
Training: 2025-12-01 02:23:32,933-[calfw][60652]Accuracy-Flip: 0.93117+-0.00986
Training: 2025-12-01 02:23:32,933-[calfw][60652]Accuracy-Highest: 0.93883
Training: 2025-12-01 02:23:45,282-[cplfw][60652]XNorm: 18.978892
Training: 2025-12-01 02:23:45,282-[cplfw][60652]Accuracy-Flip: 0.85200+-0.02397
Training: 2025-12-01 02:23:45,282-[cplfw][60652]Accuracy-Highest: 0.85333
Training: 2025-12-01 02:23:56,005-[vgg2_fp][60652]XNorm: 19.420907
Training: 2025-12-01 02:23:56,006-[vgg2_fp][60652]Accuracy-Flip: 0.88500+-0.01318
Training: 2025-12-01 02:23:56,006-[vgg2_fp][60652]Accuracy-Highest: 0.88500
Training: 2025-12-01 02:25:55,234-[IJB][IJBB_gt_aligned] {'Norm:True_Det:True_tpr_at_fpr_1e-06': 30.214216163583252, 'Norm:True_Det:True_thresh_at_fpr_1e-06': 0.759253703058451, 'Norm:True_Det:True_tpr_at_fpr_1e-05': 59.50340798442064, 'Norm:True_Det:True_thresh_at_fpr_1e-05': 0.6219891281711789, 'Norm:True_Det:True_tpr_at_fpr_0.0001': 79.5618305744888, 'Norm:True_Det:True_thresh_at_fpr_0.0001': 0.4908320366575011, 'Norm:True_Det:True_tpr_at_fpr_0.001': 88.06231742940604, 'Norm:True_Det:True_thresh_at_fpr_0.001': 0.40755130702294995, 'Norm:True_Det:True_tpr_at_fpr_0.01': 93.4761441090555, 'Norm:True_Det:True_thresh_at_fpr_0.01': 0.32335797778646014, 'Norm:True_Det:True_tpr_at_fpr_0.1': 97.40993184031159, 'Norm:True_Det:True_thresh_at_fpr_0.1': 0.22522928447972057, 'Norm:True_Det:False_tpr_at_fpr_1e-06': 30.730282375851996, 'Norm:True_Det:False_thresh_at_fpr_1e-06': 0.7564476285171493, 'Norm:True_Det:False_tpr_at_fpr_1e-05': 55.978578383641675, 'Norm:True_Det:False_thresh_at_fpr_1e-05': 0.6415597808162861, 'Norm:True_Det:False_tpr_at_fpr_0.0001': 77.5462512171373, 'Norm:True_Det:False_thresh_at_fpr_0.0001': 0.5064675769383368, 'Norm:True_Det:False_tpr_at_fpr_0.001': 87.5365141187926, 'Norm:True_Det:False_thresh_at_fpr_0.001': 0.4139081165447365, 'Norm:True_Det:False_tpr_at_fpr_0.01': 93.33982473222979, 'Norm:True_Det:False_thresh_at_fpr_0.01': 0.32616196114304963, 'Norm:True_Det:False_tpr_at_fpr_0.1': 97.33203505355405, 'Norm:True_Det:False_thresh_at_fpr_0.1': 0.22659173062586124, 'Norm:False_Det:True_tpr_at_fpr_1e-06': 27.234664070107108, 'Norm:False_Det:True_thresh_at_fpr_1e-06': 0.7564279346415024, 'Norm:False_Det:True_tpr_at_fpr_1e-05': 50.67185978578384, 'Norm:False_Det:True_thresh_at_fpr_1e-05': 0.6533848908171436, 'Norm:False_Det:True_tpr_at_fpr_0.0001': 72.56085686465433, 'Norm:False_Det:True_thresh_at_fpr_0.0001': 0.5329814828671666, 'Norm:False_Det:True_tpr_at_fpr_0.001': 84.83933787731256, 'Norm:False_Det:True_thresh_at_fpr_0.001': 0.4344907150804748, 'Norm:False_Det:True_tpr_at_fpr_0.01': 92.44401168451802, 'Norm:False_Det:True_thresh_at_fpr_0.01': 0.34029459919766347, 'Norm:False_Det:True_tpr_at_fpr_0.1': 97.27361246348588, 'Norm:False_Det:True_thresh_at_fpr_0.1': 0.23452588260628077}
Training: 2025-12-01 02:29:57,201-[IJB][IJBC_gt_aligned] {'Norm:True_Det:True_tpr_at_fpr_1e-06': 39.239147108452215, 'Norm:True_Det:True_thresh_at_fpr_1e-06': 0.7308377253951883, 'Norm:True_Det:True_tpr_at_fpr_1e-05': 63.11806514291558, 'Norm:True_Det:True_thresh_at_fpr_1e-05': 0.6190524113288607, 'Norm:True_Det:True_tpr_at_fpr_0.0001': 81.19854783453495, 'Norm:True_Det:True_thresh_at_fpr_0.0001': 0.5023753550058383, 'Norm:True_Det:True_tpr_at_fpr_0.001': 89.98823950503656, 'Norm:True_Det:True_thresh_at_fpr_0.001': 0.4082881804676691, 'Norm:True_Det:True_tpr_at_fpr_0.01': 94.83049547476607, 'Norm:True_Det:True_thresh_at_fpr_0.01': 0.32132718269565064, 'Norm:True_Det:True_tpr_at_fpr_0.1': 97.87288438922126, 'Norm:True_Det:True_thresh_at_fpr_0.1': 0.22342517644907223, 'Norm:True_Det:False_tpr_at_fpr_1e-06': 35.36329702919671, 'Norm:True_Det:False_thresh_at_fpr_1e-06': 0.7451764415698119, 'Norm:True_Det:False_tpr_at_fpr_1e-05': 58.628624022089284, 'Norm:True_Det:False_thresh_at_fpr_1e-05': 0.6430617714548873, 'Norm:True_Det:False_tpr_at_fpr_0.0001': 78.62146545993762, 'Norm:True_Det:False_thresh_at_fpr_0.0001': 0.5220867234941005, 'Norm:True_Det:False_tpr_at_fpr_0.001': 89.37464846346576, 'Norm:True_Det:False_thresh_at_fpr_0.001': 0.41684292562389547, 'Norm:True_Det:False_tpr_at_fpr_0.01': 94.68732423173289, 'Norm:True_Det:False_thresh_at_fpr_0.01': 0.32510337401297573, 'Norm:True_Det:False_tpr_at_fpr_0.1': 97.86265787186174, 'Norm:True_Det:False_thresh_at_fpr_0.1': 0.22522928435073603, 'Norm:False_Det:True_tpr_at_fpr_1e-06': 29.938129569974947, 'Norm:False_Det:True_thresh_at_fpr_1e-06': 0.753021914154079, 'Norm:False_Det:True_tpr_at_fpr_1e-05': 50.47297642787749, 'Norm:False_Det:True_thresh_at_fpr_1e-05': 0.6670490558407669, 'Norm:False_Det:True_tpr_at_fpr_0.0001': 71.5293756711152, 'Norm:False_Det:True_thresh_at_fpr_0.0001': 0.5581919345239117, 'Norm:False_Det:True_tpr_at_fpr_0.001': 86.16352201257862, 'Norm:False_Det:True_thresh_at_fpr_0.001': 0.4479182018630015, 'Norm:False_Det:True_tpr_at_fpr_0.01': 93.59820013294473, 'Norm:False_Det:True_thresh_at_fpr_0.01': 0.3443483160696774, 'Norm:False_Det:True_tpr_at_fpr_0.1': 97.74505292222734, 'Norm:False_Det:True_thresh_at_fpr_0.1': 0.23460968961918335}
