Training: 2025-12-11 21:57:15,474-rank_id: 0
Training: 2025-12-12 06:08:32,223-Speed 1102.95 samples/sec   Loss 2.7092 target_logit_mean 0.0388 lma 0.6889  cos_theta_tmp 0.7637 geom_penalty 0.0409 geom_weighted 0.0409 Epoch: 5   Global Step: 81550   Required: 31 hours
Training: 2025-12-12 06:08:49,616-Speed 1104.00 samples/sec   Loss 2.6614 target_logit_mean 0.0304 lma 0.6877  cos_theta_tmp 0.7675 geom_penalty 0.0283 geom_weighted 0.0283 Epoch: 5   Global Step: 81600   Required: 31 hours
Training: 2025-12-12 06:09:07,021-Speed 1103.18 samples/sec   Loss 2.7669 target_logit_mean 0.0335 lma 0.6789  cos_theta_tmp 0.7600 geom_penalty 0.0331 geom_weighted 0.0331 Epoch: 5   Global Step: 81650   Required: 31 hours
Training: 2025-12-12 06:09:24,411-Speed 1104.08 samples/sec   Loss 2.6555 target_logit_mean 0.0305 lma 0.6909  cos_theta_tmp 0.7686 geom_penalty 0.0287 geom_weighted 0.0287 Epoch: 5   Global Step: 81700   Required: 31 hours
Training: 2025-12-12 06:09:41,820-Speed 1102.95 samples/sec   Loss 2.6823 target_logit_mean 0.0310 lma 0.6809  cos_theta_tmp 0.7633 geom_penalty 0.0314 geom_weighted 0.0314 Epoch: 5   Global Step: 81750   Required: 31 hours
Training: 2025-12-12 06:09:59,230-Speed 1102.84 samples/sec   Loss 2.6724 target_logit_mean 0.0317 lma 0.6782  cos_theta_tmp 0.7610 geom_penalty 0.0326 geom_weighted 0.0326 Epoch: 5   Global Step: 81800   Required: 31 hours
Training: 2025-12-12 06:10:16,626-Speed 1103.80 samples/sec   Loss 2.7243 target_logit_mean 0.0370 lma 0.6934  cos_theta_tmp 0.7665 geom_penalty 0.0349 geom_weighted 0.0349 Epoch: 5   Global Step: 81850   Required: 31 hours
Training: 2025-12-12 06:10:34,027-Speed 1103.40 samples/sec   Loss 2.7048 target_logit_mean 0.0390 lma 0.6896  cos_theta_tmp 0.7573 geom_penalty 0.0366 geom_weighted 0.0366 Epoch: 5   Global Step: 81900   Required: 31 hours
Training: 2025-12-12 06:10:51,428-Speed 1103.46 samples/sec   Loss 2.6577 target_logit_mean 0.0342 lma 0.6951  cos_theta_tmp 0.7688 geom_penalty 0.0327 geom_weighted 0.0327 Epoch: 5   Global Step: 81950   Required: 31 hours
Training: 2025-12-12 06:11:08,834-Speed 1103.12 samples/sec   Loss 2.6642 target_logit_mean 0.0451 lma 0.6770  cos_theta_tmp 0.7509 geom_penalty 0.0491 geom_weighted 0.0491 Epoch: 5   Global Step: 82000   Required: 31 hours
Training: 2025-12-12 06:11:26,233-Speed 1103.53 samples/sec   Loss 2.7054 target_logit_mean 0.0295 lma 0.6865  cos_theta_tmp 0.7594 geom_penalty 0.0296 geom_weighted 0.0296 Epoch: 5   Global Step: 82050   Required: 31 hours
Training: 2025-12-12 06:11:43,634-Speed 1103.47 samples/sec   Loss 2.7545 target_logit_mean 0.0378 lma 0.6807  cos_theta_tmp 0.7616 geom_penalty 0.0364 geom_weighted 0.0364 Epoch: 5   Global Step: 82100   Required: 31 hours
Training: 2025-12-12 06:12:01,039-Speed 1103.13 samples/sec   Loss 2.5948 target_logit_mean 0.0211 lma 0.6620  cos_theta_tmp 0.7620 geom_penalty 0.0205 geom_weighted 0.0205 Epoch: 5   Global Step: 82150   Required: 31 hours
Training: 2025-12-12 06:12:18,432-Speed 1103.98 samples/sec   Loss 2.7009 target_logit_mean 0.0332 lma 0.6890  cos_theta_tmp 0.7624 geom_penalty 0.0327 geom_weighted 0.0327 Epoch: 5   Global Step: 82200   Required: 31 hours
Training: 2025-12-12 06:12:35,836-Speed 1103.23 samples/sec   Loss 2.6497 target_logit_mean 0.0291 lma 0.6642  cos_theta_tmp 0.7583 geom_penalty 0.0290 geom_weighted 0.0290 Epoch: 5   Global Step: 82250   Required: 31 hours
Training: 2025-12-12 06:12:53,229-Speed 1103.93 samples/sec   Loss 2.7862 target_logit_mean 0.0370 lma 0.6807  cos_theta_tmp 0.7584 geom_penalty 0.0349 geom_weighted 0.0349 Epoch: 5   Global Step: 82300   Required: 31 hours
Training: 2025-12-12 06:13:10,632-Speed 1103.38 samples/sec   Loss 2.7163 target_logit_mean 0.0359 lma 0.6916  cos_theta_tmp 0.7648 geom_penalty 0.0348 geom_weighted 0.0348 Epoch: 5   Global Step: 82350   Required: 31 hours
Training: 2025-12-12 06:13:28,027-Speed 1103.79 samples/sec   Loss 2.7356 target_logit_mean 0.0347 lma 0.6838  cos_theta_tmp 0.7601 geom_penalty 0.0349 geom_weighted 0.0349 Epoch: 5   Global Step: 82400   Required: 31 hours
Training: 2025-12-12 06:13:45,434-Speed 1103.06 samples/sec   Loss 2.7408 target_logit_mean 0.0396 lma 0.6842  cos_theta_tmp 0.7590 geom_penalty 0.0418 geom_weighted 0.0418 Epoch: 5   Global Step: 82450   Required: 31 hours
Training: 2025-12-12 06:14:02,841-Speed 1103.06 samples/sec   Loss 2.7086 target_logit_mean 0.0324 lma 0.6815  cos_theta_tmp 0.7592 geom_penalty 0.0322 geom_weighted 0.0322 Epoch: 5   Global Step: 82500   Required: 31 hours
Training: 2025-12-12 06:14:20,233-Speed 1104.03 samples/sec   Loss 2.7035 target_logit_mean 0.0334 lma 0.6785  cos_theta_tmp 0.7532 geom_penalty 0.0334 geom_weighted 0.0334 Epoch: 5   Global Step: 82550   Required: 31 hours
Training: 2025-12-12 06:14:37,639-Speed 1103.08 samples/sec   Loss 2.6936 target_logit_mean 0.0315 lma 0.6821  cos_theta_tmp 0.7630 geom_penalty 0.0310 geom_weighted 0.0310 Epoch: 5   Global Step: 82600   Required: 31 hours
Training: 2025-12-12 06:14:55,033-Speed 1103.87 samples/sec   Loss 2.6876 target_logit_mean 0.0429 lma 0.6867  cos_theta_tmp 0.7603 geom_penalty 0.0411 geom_weighted 0.0411 Epoch: 5   Global Step: 82650   Required: 31 hours
Training: 2025-12-12 06:15:12,437-Speed 1103.31 samples/sec   Loss 2.7091 target_logit_mean 0.0338 lma 0.6806  cos_theta_tmp 0.7529 geom_penalty 0.0361 geom_weighted 0.0361 Epoch: 5   Global Step: 82700   Required: 31 hours
Training: 2025-12-12 06:15:29,849-Speed 1102.75 samples/sec   Loss 2.6524 target_logit_mean 0.0371 lma 0.6731  cos_theta_tmp 0.7621 geom_penalty 0.0334 geom_weighted 0.0334 Epoch: 5   Global Step: 82750   Required: 31 hours
Training: 2025-12-12 06:15:47,240-Speed 1104.05 samples/sec   Loss 2.6537 target_logit_mean 0.0291 lma 0.6675  cos_theta_tmp 0.7628 geom_penalty 0.0316 geom_weighted 0.0316 Epoch: 5   Global Step: 82800   Required: 31 hours
Training: 2025-12-12 06:16:04,646-Speed 1103.11 samples/sec   Loss 2.7101 target_logit_mean 0.0352 lma 0.6830  cos_theta_tmp 0.7603 geom_penalty 0.0365 geom_weighted 0.0365 Epoch: 5   Global Step: 82850   Required: 31 hours
Training: 2025-12-12 06:16:22,042-Speed 1103.77 samples/sec   Loss 2.6653 target_logit_mean 0.0297 lma 0.6827  cos_theta_tmp 0.7663 geom_penalty 0.0295 geom_weighted 0.0295 Epoch: 5   Global Step: 82900   Required: 31 hours
Training: 2025-12-12 06:16:39,445-Speed 1103.26 samples/sec   Loss 2.6822 target_logit_mean 0.0288 lma 0.6658  cos_theta_tmp 0.7599 geom_penalty 0.0271 geom_weighted 0.0271 Epoch: 5   Global Step: 82950   Required: 31 hours
Training: 2025-12-12 06:16:56,835-Speed 1104.17 samples/sec   Loss 2.7762 target_logit_mean 0.0329 lma 0.6809  cos_theta_tmp 0.7653 geom_penalty 0.0318 geom_weighted 0.0318 Epoch: 5   Global Step: 83000   Required: 31 hours
Training: 2025-12-12 06:17:14,244-Speed 1102.90 samples/sec   Loss 2.6251 target_logit_mean 0.0400 lma 0.6940  cos_theta_tmp 0.7616 geom_penalty 0.0376 geom_weighted 0.0376 Epoch: 5   Global Step: 83050   Required: 31 hours
Training: 2025-12-12 06:17:31,647-Speed 1103.37 samples/sec   Loss 2.6839 target_logit_mean 0.0352 lma 0.6898  cos_theta_tmp 0.7620 geom_penalty 0.0333 geom_weighted 0.0333 Epoch: 5   Global Step: 83100   Required: 31 hours
Training: 2025-12-12 06:17:49,044-Speed 1103.67 samples/sec   Loss 2.7084 target_logit_mean 0.0366 lma 0.6785  cos_theta_tmp 0.7565 geom_penalty 0.0383 geom_weighted 0.0383 Epoch: 5   Global Step: 83150   Required: 31 hours
Training: 2025-12-12 06:18:06,451-Speed 1103.05 samples/sec   Loss 2.7185 target_logit_mean 0.0303 lma 0.6795  cos_theta_tmp 0.7611 geom_penalty 0.0292 geom_weighted 0.0292 Epoch: 5   Global Step: 83200   Required: 31 hours
Training: 2025-12-12 06:18:23,847-Speed 1103.78 samples/sec   Loss 2.7111 target_logit_mean 0.0371 lma 0.6760  cos_theta_tmp 0.7561 geom_penalty 0.0358 geom_weighted 0.0358 Epoch: 5   Global Step: 83250   Required: 31 hours
Training: 2025-12-12 06:18:41,251-Speed 1103.22 samples/sec   Loss 2.7018 target_logit_mean 0.0231 lma 0.6646  cos_theta_tmp 0.7628 geom_penalty 0.0240 geom_weighted 0.0240 Epoch: 5   Global Step: 83300   Required: 31 hours
Training: 2025-12-12 06:18:58,646-Speed 1103.80 samples/sec   Loss 2.7494 target_logit_mean 0.0321 lma 0.6789  cos_theta_tmp 0.7658 geom_penalty 0.0325 geom_weighted 0.0325 Epoch: 5   Global Step: 83350   Required: 31 hours
Training: 2025-12-12 06:19:16,042-Speed 1103.80 samples/sec   Loss 2.6886 target_logit_mean 0.0315 lma 0.6760  cos_theta_tmp 0.7540 geom_penalty 0.0355 geom_weighted 0.0355 Epoch: 5   Global Step: 83400   Required: 31 hours
Training: 2025-12-12 06:19:33,454-Speed 1102.76 samples/sec   Loss 2.6752 target_logit_mean 0.0296 lma 0.6823  cos_theta_tmp 0.7648 geom_penalty 0.0274 geom_weighted 0.0274 Epoch: 5   Global Step: 83450   Required: 31 hours
Training: 2025-12-12 06:19:50,849-Speed 1103.81 samples/sec   Loss 2.7209 target_logit_mean 0.0311 lma 0.6825  cos_theta_tmp 0.7564 geom_penalty 0.0373 geom_weighted 0.0373 Epoch: 5   Global Step: 83500   Required: 31 hours
Training: 2025-12-12 06:20:08,256-Speed 1103.02 samples/sec   Loss 2.7193 target_logit_mean 0.0237 lma 0.6692  cos_theta_tmp 0.7631 geom_penalty 0.0250 geom_weighted 0.0250 Epoch: 5   Global Step: 83550   Required: 31 hours
Training: 2025-12-12 06:20:25,649-Speed 1103.98 samples/sec   Loss 2.7351 target_logit_mean 0.0250 lma 0.6836  cos_theta_tmp 0.7623 geom_penalty 0.0263 geom_weighted 0.0263 Epoch: 5   Global Step: 83600   Required: 31 hours
Training: 2025-12-12 06:20:43,056-Speed 1103.02 samples/sec   Loss 2.6339 target_logit_mean 0.0323 lma 0.7007  cos_theta_tmp 0.7666 geom_penalty 0.0334 geom_weighted 0.0334 Epoch: 5   Global Step: 83650   Required: 31 hours
Training: 2025-12-12 06:21:00,457-Speed 1103.47 samples/sec   Loss 2.7247 target_logit_mean 0.0404 lma 0.6772  cos_theta_tmp 0.7545 geom_penalty 0.0414 geom_weighted 0.0414 Epoch: 5   Global Step: 83700   Required: 31 hours
Training: 2025-12-12 06:21:17,847-Speed 1104.09 samples/sec   Loss 2.6657 target_logit_mean 0.0322 lma 0.6818  cos_theta_tmp 0.7610 geom_penalty 0.0311 geom_weighted 0.0311 Epoch: 5   Global Step: 83750   Required: 31 hours
Training: 2025-12-12 06:21:35,252-Speed 1103.16 samples/sec   Loss 2.6913 target_logit_mean 0.0319 lma 0.6861  cos_theta_tmp 0.7575 geom_penalty 0.0347 geom_weighted 0.0347 Epoch: 5   Global Step: 83800   Required: 31 hours
Training: 2025-12-12 06:21:52,645-Speed 1103.95 samples/sec   Loss 2.6186 target_logit_mean 0.0344 lma 0.6737  cos_theta_tmp 0.7568 geom_penalty 0.0352 geom_weighted 0.0352 Epoch: 5   Global Step: 83850   Required: 31 hours
Training: 2025-12-12 06:22:10,053-Speed 1103.04 samples/sec   Loss 2.7000 target_logit_mean 0.0250 lma 0.6779  cos_theta_tmp 0.7622 geom_penalty 0.0261 geom_weighted 0.0261 Epoch: 5   Global Step: 83900   Required: 31 hours
Training: 2025-12-12 06:22:27,445-Speed 1103.96 samples/sec   Loss 2.6975 target_logit_mean 0.0316 lma 0.6841  cos_theta_tmp 0.7627 geom_penalty 0.0312 geom_weighted 0.0312 Epoch: 5   Global Step: 83950   Required: 31 hours
Training: 2025-12-12 06:22:44,853-Speed 1103.00 samples/sec   Loss 2.6623 target_logit_mean 0.0294 lma 0.6601  cos_theta_tmp 0.7592 geom_penalty 0.0291 geom_weighted 0.0291 Epoch: 5   Global Step: 84000   Required: 31 hours
Training: 2025-12-12 06:23:02,258-Speed 1103.16 samples/sec   Loss 2.6678 target_logit_mean 0.0350 lma 0.6733  cos_theta_tmp 0.7537 geom_penalty 0.0371 geom_weighted 0.0371 Epoch: 5   Global Step: 84050   Required: 31 hours
Training: 2025-12-12 06:23:19,656-Speed 1103.68 samples/sec   Loss 2.7961 target_logit_mean 0.0308 lma 0.6790  cos_theta_tmp 0.7572 geom_penalty 0.0353 geom_weighted 0.0353 Epoch: 5   Global Step: 84100   Required: 31 hours
Training: 2025-12-12 06:23:37,056-Speed 1103.49 samples/sec   Loss 2.7236 target_logit_mean 0.0402 lma 0.6804  cos_theta_tmp 0.7555 geom_penalty 0.0395 geom_weighted 0.0395 Epoch: 5   Global Step: 84150   Required: 31 hours
Training: 2025-12-12 06:23:54,452-Speed 1103.72 samples/sec   Loss 2.7146 target_logit_mean 0.0374 lma 0.6873  cos_theta_tmp 0.7603 geom_penalty 0.0394 geom_weighted 0.0394 Epoch: 5   Global Step: 84200   Required: 31 hours
Training: 2025-12-12 06:24:11,852-Speed 1103.48 samples/sec   Loss 2.6826 target_logit_mean 0.0357 lma 0.6887  cos_theta_tmp 0.7635 geom_penalty 0.0344 geom_weighted 0.0344 Epoch: 5   Global Step: 84250   Required: 31 hours
Training: 2025-12-12 06:24:29,256-Speed 1103.25 samples/sec   Loss 2.6722 target_logit_mean 0.0354 lma 0.6945  cos_theta_tmp 0.7594 geom_penalty 0.0366 geom_weighted 0.0366 Epoch: 5   Global Step: 84300   Required: 31 hours
Training: 2025-12-12 06:24:46,650-Speed 1103.87 samples/sec   Loss 2.6983 target_logit_mean 0.0251 lma 0.6845  cos_theta_tmp 0.7659 geom_penalty 0.0259 geom_weighted 0.0259 Epoch: 5   Global Step: 84350   Required: 31 hours
Training: 2025-12-12 06:25:04,059-Speed 1102.95 samples/sec   Loss 2.6859 target_logit_mean 0.0311 lma 0.6689  cos_theta_tmp 0.7592 geom_penalty 0.0313 geom_weighted 0.0313 Epoch: 5   Global Step: 84400   Required: 31 hours
Training: 2025-12-12 06:25:21,453-Speed 1103.87 samples/sec   Loss 2.6263 target_logit_mean 0.0410 lma 0.6823  cos_theta_tmp 0.7590 geom_penalty 0.0375 geom_weighted 0.0375 Epoch: 5   Global Step: 84450   Required: 31 hours
Training: 2025-12-12 06:25:38,858-Speed 1103.16 samples/sec   Loss 2.6717 target_logit_mean 0.0375 lma 0.6839  cos_theta_tmp 0.7667 geom_penalty 0.0350 geom_weighted 0.0350 Epoch: 5   Global Step: 84500   Required: 31 hours
Training: 2025-12-12 06:25:56,253-Speed 1103.83 samples/sec   Loss 2.6427 target_logit_mean 0.0394 lma 0.6773  cos_theta_tmp 0.7572 geom_penalty 0.0374 geom_weighted 0.0374 Epoch: 5   Global Step: 84550   Required: 31 hours
Training: 2025-12-12 06:26:13,658-Speed 1103.15 samples/sec   Loss 2.7383 target_logit_mean 0.0369 lma 0.6833  cos_theta_tmp 0.7615 geom_penalty 0.0382 geom_weighted 0.0382 Epoch: 5   Global Step: 84600   Required: 31 hours
Training: 2025-12-12 06:26:31,069-Speed 1102.84 samples/sec   Loss 2.7064 target_logit_mean 0.0343 lma 0.6911  cos_theta_tmp 0.7567 geom_penalty 0.0391 geom_weighted 0.0391 Epoch: 5   Global Step: 84650   Required: 31 hours
Training: 2025-12-12 06:26:48,464-Speed 1103.78 samples/sec   Loss 2.6872 target_logit_mean 0.0294 lma 0.6778  cos_theta_tmp 0.7594 geom_penalty 0.0290 geom_weighted 0.0290 Epoch: 5   Global Step: 84700   Required: 31 hours
Training: 2025-12-12 06:27:05,871-Speed 1103.09 samples/sec   Loss 2.6761 target_logit_mean 0.0361 lma 0.6928  cos_theta_tmp 0.7627 geom_penalty 0.0345 geom_weighted 0.0345 Epoch: 5   Global Step: 84750   Required: 31 hours
Training: 2025-12-12 06:27:23,268-Speed 1103.70 samples/sec   Loss 2.7542 target_logit_mean 0.0399 lma 0.6843  cos_theta_tmp 0.7612 geom_penalty 0.0411 geom_weighted 0.0411 Epoch: 5   Global Step: 84800   Required: 31 hours
Training: 2025-12-12 06:27:40,676-Speed 1102.94 samples/sec   Loss 2.6810 target_logit_mean 0.0347 lma 0.6817  cos_theta_tmp 0.7646 geom_penalty 0.0333 geom_weighted 0.0333 Epoch: 5   Global Step: 84850   Required: 31 hours
Training: 2025-12-12 06:27:58,072-Speed 1103.75 samples/sec   Loss 2.6981 target_logit_mean 0.0301 lma 0.6794  cos_theta_tmp 0.7580 geom_penalty 0.0305 geom_weighted 0.0305 Epoch: 5   Global Step: 84900   Required: 31 hours
Training: 2025-12-12 06:28:15,475-Speed 1103.32 samples/sec   Loss 2.6210 target_logit_mean 0.0299 lma 0.6786  cos_theta_tmp 0.7634 geom_penalty 0.0288 geom_weighted 0.0288 Epoch: 5   Global Step: 84950   Required: 31 hours
Training: 2025-12-12 06:28:32,882-Speed 1103.10 samples/sec   Loss 2.6463 target_logit_mean 0.0323 lma 0.6764  cos_theta_tmp 0.7617 geom_penalty 0.0328 geom_weighted 0.0328 Epoch: 5   Global Step: 85000   Required: 31 hours
Training: 2025-12-12 06:28:50,277-Speed 1103.79 samples/sec   Loss 2.7016 target_logit_mean 0.0421 lma 0.6903  cos_theta_tmp 0.7601 geom_penalty 0.0388 geom_weighted 0.0388 Epoch: 5   Global Step: 85050   Required: 31 hours
Training: 2025-12-12 06:29:07,683-Speed 1103.11 samples/sec   Loss 2.7571 target_logit_mean 0.0363 lma 0.6822  cos_theta_tmp 0.7574 geom_penalty 0.0353 geom_weighted 0.0353 Epoch: 5   Global Step: 85100   Required: 31 hours
Training: 2025-12-12 06:29:25,077-Speed 1103.90 samples/sec   Loss 2.7605 target_logit_mean 0.0278 lma 0.6864  cos_theta_tmp 0.7722 geom_penalty 0.0264 geom_weighted 0.0264 Epoch: 5   Global Step: 85150   Required: 31 hours
Training: 2025-12-12 06:29:42,485-Speed 1102.99 samples/sec   Loss 2.7394 target_logit_mean 0.0334 lma 0.6734  cos_theta_tmp 0.7606 geom_penalty 0.0337 geom_weighted 0.0337 Epoch: 5   Global Step: 85200   Required: 31 hours
Training: 2025-12-12 06:29:59,886-Speed 1103.39 samples/sec   Loss 2.6636 target_logit_mean 0.0380 lma 0.6816  cos_theta_tmp 0.7627 geom_penalty 0.0378 geom_weighted 0.0378 Epoch: 5   Global Step: 85250   Required: 31 hours
Training: 2025-12-12 06:30:17,280-Speed 1103.88 samples/sec   Loss 2.6570 target_logit_mean 0.0287 lma 0.6825  cos_theta_tmp 0.7639 geom_penalty 0.0290 geom_weighted 0.0290 Epoch: 5   Global Step: 85300   Required: 31 hours
Training: 2025-12-12 06:30:34,685-Speed 1103.24 samples/sec   Loss 2.6813 target_logit_mean 0.0325 lma 0.6811  cos_theta_tmp 0.7621 geom_penalty 0.0315 geom_weighted 0.0315 Epoch: 5   Global Step: 85350   Required: 31 hours
Training: 2025-12-12 06:30:52,078-Speed 1103.93 samples/sec   Loss 2.7068 target_logit_mean 0.0364 lma 0.6875  cos_theta_tmp 0.7621 geom_penalty 0.0366 geom_weighted 0.0366 Epoch: 5   Global Step: 85400   Required: 31 hours
Training: 2025-12-12 06:31:09,481-Speed 1103.27 samples/sec   Loss 2.6715 target_logit_mean 0.0359 lma 0.6898  cos_theta_tmp 0.7603 geom_penalty 0.0358 geom_weighted 0.0358 Epoch: 5   Global Step: 85450   Required: 31 hours
Training: 2025-12-12 06:31:26,877-Speed 1103.74 samples/sec   Loss 2.6742 target_logit_mean 0.0372 lma 0.6893  cos_theta_tmp 0.7607 geom_penalty 0.0403 geom_weighted 0.0403 Epoch: 5   Global Step: 85500   Required: 31 hours
Training: 2025-12-12 06:31:44,277-Speed 1103.49 samples/sec   Loss 2.6879 target_logit_mean 0.0317 lma 0.6948  cos_theta_tmp 0.7633 geom_penalty 0.0315 geom_weighted 0.0315 Epoch: 5   Global Step: 85550   Required: 31 hours
Training: 2025-12-12 06:32:01,688-Speed 1102.80 samples/sec   Loss 2.6877 target_logit_mean 0.0338 lma 0.6748  cos_theta_tmp 0.7660 geom_penalty 0.0342 geom_weighted 0.0342 Epoch: 5   Global Step: 85600   Required: 31 hours
Training: 2025-12-12 06:32:19,087-Speed 1103.60 samples/sec   Loss 2.6707 target_logit_mean 0.0295 lma 0.6854  cos_theta_tmp 0.7602 geom_penalty 0.0304 geom_weighted 0.0304 Epoch: 5   Global Step: 85650   Required: 31 hours
Training: 2025-12-12 06:32:36,495-Speed 1102.95 samples/sec   Loss 2.7175 target_logit_mean 0.0302 lma 0.6801  cos_theta_tmp 0.7652 geom_penalty 0.0289 geom_weighted 0.0289 Epoch: 5   Global Step: 85700   Required: 31 hours
Training: 2025-12-12 06:32:53,887-Speed 1104.05 samples/sec   Loss 2.6349 target_logit_mean 0.0374 lma 0.6758  cos_theta_tmp 0.7584 geom_penalty 0.0378 geom_weighted 0.0378 Epoch: 5   Global Step: 85750   Required: 31 hours
Training: 2025-12-12 06:33:11,294-Speed 1103.02 samples/sec   Loss 2.6950 target_logit_mean 0.0384 lma 0.6902  cos_theta_tmp 0.7631 geom_penalty 0.0368 geom_weighted 0.0368 Epoch: 5   Global Step: 85800   Required: 31 hours
Training: 2025-12-12 06:33:28,690-Speed 1103.75 samples/sec   Loss 2.6875 target_logit_mean 0.0335 lma 0.6834  cos_theta_tmp 0.7609 geom_penalty 0.0333 geom_weighted 0.0333 Epoch: 5   Global Step: 85850   Required: 31 hours
Training: 2025-12-12 06:33:46,095-Speed 1103.20 samples/sec   Loss 2.7137 target_logit_mean 0.0314 lma 0.6838  cos_theta_tmp 0.7629 geom_penalty 0.0296 geom_weighted 0.0296 Epoch: 5   Global Step: 85900   Required: 31 hours
Training: 2025-12-12 06:34:03,503-Speed 1103.01 samples/sec   Loss 2.7105 target_logit_mean 0.0293 lma 0.6826  cos_theta_tmp 0.7579 geom_penalty 0.0291 geom_weighted 0.0291 Epoch: 5   Global Step: 85950   Required: 31 hours
Training: 2025-12-12 06:34:20,900-Speed 1103.67 samples/sec   Loss 2.7023 target_logit_mean 0.0341 lma 0.6592  cos_theta_tmp 0.7542 geom_penalty 0.0348 geom_weighted 0.0348 Epoch: 5   Global Step: 86000   Required: 31 hours
Training: 2025-12-12 06:34:38,305-Speed 1103.19 samples/sec   Loss 2.7042 target_logit_mean 0.0349 lma 0.6824  cos_theta_tmp 0.7578 geom_penalty 0.0354 geom_weighted 0.0354 Epoch: 5   Global Step: 86050   Required: 31 hours
Training: 2025-12-12 06:34:55,702-Speed 1103.70 samples/sec   Loss 2.7231 target_logit_mean 0.0328 lma 0.6796  cos_theta_tmp 0.7594 geom_penalty 0.0314 geom_weighted 0.0314 Epoch: 5   Global Step: 86100   Required: 31 hours
Training: 2025-12-12 06:35:13,108-Speed 1103.14 samples/sec   Loss 2.6964 target_logit_mean 0.0332 lma 0.6897  cos_theta_tmp 0.7653 geom_penalty 0.0328 geom_weighted 0.0328 Epoch: 5   Global Step: 86150   Required: 31 hours
